TreeDepth,PID,Process,Offset,HandleValue,Type,GrantedAccess,Name
0,1576,svchost.exe,0xac8191588760,0x56c,Event,0x1f0003,
0,1576,svchost.exe,0xac819159c060,0x570,Event,0x1f0003,
0,1576,svchost.exe,0xac819159b460,0x574,Event,0x1f0003,
0,1576,svchost.exe,0xac819159b960,0x578,Event,0x1f0003,
0,1576,svchost.exe,0xac819161e080,0x57c,Thread,0x1fffff,Tid 2492 Pid 1576
0,1576,svchost.exe,0xac819159b2e0,0x580,Event,0x1f0003,
0,1576,svchost.exe,0xac819159b8e0,0x584,Event,0x1f0003,
0,1576,svchost.exe,0xac8191226080,0x588,Thread,0x1fffff,Tid 2512 Pid 1576
0,1576,svchost.exe,0xac819159b4e0,0x58c,Event,0x1f0003,
0,1576,svchost.exe,0xac8191628130,0x590,WaitCompletionPacket,0x1,
0,1576,svchost.exe,0xac819159b4e0,0x594,Event,0x1f0003,
0,1576,svchost.exe,0xac819159cfe0,0x598,Event,0x1f0003,
0,1576,svchost.exe,0xd40ca8ef9a70,0x59c,Key,0x3,MACHINE\SYSTEM\CONTROLSET001\SERVICES\SHAREDACCESS\EPOCH2
0,1576,svchost.exe,0xac819158c060,0x5a0,Event,0x1f0003,
0,1576,svchost.exe,0xac819164c620,0x5a4,EtwRegistration,0x804,
0,1576,svchost.exe,0xac81916275d0,0x5a8,WaitCompletionPacket,0x1,
0,1576,svchost.exe,0xac819159dae0,0x5ac,Event,0x1f0003,
0,1576,svchost.exe,0xac819158c9e0,0x5b0,Event,0x1f0003,
0,1576,svchost.exe,0xac819161e080,0x5b4,Thread,0x1fffff,Tid 2492 Pid 1576
0,1576,svchost.exe,0xac8191627c50,0x5bc,WaitCompletionPacket,0x1,
0,1576,svchost.exe,0xd40ca8ef8e70,0x5c0,Key,0x20019,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS
0,1576,svchost.exe,0xac819165f860,0x5c4,EtwRegistration,0x804,
0,1576,svchost.exe,0xac81910c9be0,0x5c8,ALPC Port,0x1f0001,
0,1576,svchost.exe,0xac819159d7e0,0x5cc,Event,0x1f0003,
0,1576,svchost.exe,0xac8190f2bbe0,0x5d0,ALPC Port,0x1f0001,
0,1576,svchost.exe,0xac8191627f90,0x5d4,WaitCompletionPacket,0x1,
0,1576,svchost.exe,0xac819159d860,0x5d8,Event,0x1f0003,
0,1576,svchost.exe,0xac8191627ec0,0x5dc,WaitCompletionPacket,0x1,
0,1576,svchost.exe,0xac8191653ee0,0x5e0,EtwRegistration,0x804,
0,1576,svchost.exe,0xd40ca821acd0,0x5e4,Section,0x4,__ComCatalogCache__
0,1576,svchost.exe,0xd40ca8ba3b70,0x5e8,Key,0x20019,USER\S-1-5-19\CONTROL PANEL\INTERNATIONAL
0,1576,svchost.exe,0xac8191653a80,0x5ec,EtwRegistration,0x804,
0,1576,svchost.exe,0xac8191653700,0x5f0,EtwRegistration,0x804,
0,1576,svchost.exe,0xac819159fe60,0x5f4,Event,0x1f0003,
0,1576,svchost.exe,0xac819148c080,0x5f8,Thread,0x1fffff,Tid 2480 Pid 1576
0,1576,svchost.exe,0xac8191653c40,0x5fc,EtwRegistration,0x804,
0,1576,svchost.exe,0xd40ca8efc870,0x600,Key,0x1,MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN\FEATURECONTROL
0,1576,svchost.exe,0xd40ca8ba5c70,0x604,Key,0x20019,USER\S-1-5-19\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN
0,1576,svchost.exe,0xd40ca8ba4f70,0x608,Key,0x20019,MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN
0,1576,svchost.exe,0xd40ca8ba5d70,0x60c,Key,0x20019,USER\S-1-5-19\SOFTWARE\MICROSOFT\INTERNET EXPLORER\SECURITY
0,1576,svchost.exe,0xd40ca8ba4d70,0x610,Key,0x20019,MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\SECURITY
0,1576,svchost.exe,0xd40ca8efb570,0x614,Key,0x20019,MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS
0,1576,svchost.exe,0xd40ca8efb670,0x618,Key,0x20019,USER\S-1-5-19\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS
0,1576,svchost.exe,0xd40ca8efd770,0x61c,Key,0x20019,USER\S-1-5-19\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS
0,1576,svchost.exe,0xd40ca8efd570,0x620,Key,0x20019,MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS
0,1576,svchost.exe,0xac8190e900c0,0x624,Thread,0x1fffff,Tid 2632 Pid 1576
0,1576,svchost.exe,0xac81915a46e0,0x628,Semaphore,0x100003,
0,1576,svchost.exe,0xd40ca821acd0,0x630,Section,0x4,__ComCatalogCache__
0,1576,svchost.exe,0xac81915a4de0,0x634,Semaphore,0x100003,
0,1576,svchost.exe,0xac81915a4ee0,0x638,Semaphore,0x100003,
0,1576,svchost.exe,0xac81915a43e0,0x63c,Semaphore,0x100003,
0,1576,svchost.exe,0xac81915a4660,0x640,Semaphore,0x100003,
0,1576,svchost.exe,0xac81915a4e60,0x644,Semaphore,0x100003,
0,1576,svchost.exe,0xac81915a4960,0x648,Semaphore,0x100003,
0,1576,svchost.exe,0xac81915a41e0,0x64c,Semaphore,0x100003,
0,1576,svchost.exe,0xac819161e080,0x650,Thread,0x100010,Tid 2492 Pid 1576
0,1576,svchost.exe,0xac819161e080,0x654,Thread,0x100010,Tid 2492 Pid 1576
0,1576,svchost.exe,0xd40ca8efc570,0x658,Key,0x20019,MACHINE\SOFTWARE\CLASSES
0,1576,svchost.exe,0xac819107d9f0,0x65c,ALPC Port,0x1f0001,
0,1576,svchost.exe,0xac8191741962,0x660,CoreMessaging,0x1f0003,
0,1576,svchost.exe,0xac81918a9c50,0x668,ALPC Port,0x1f0001,
0,1576,svchost.exe,0xac81915c0900,0x66c,ALPC Port,0x1f0001,
0,1576,svchost.exe,0xac819199b3e0,0x670,Event,0x1f0003,
0,1576,svchost.exe,0xac819161e080,0x678,Thread,0x1fffff,Tid 2492 Pid 1576
0,1576,svchost.exe,0xac8191721070,0x684,ALPC Port,0x1f0001,
0,1576,svchost.exe,0xd40ca91e6060,0x690,Token,0x8,
0,1576,svchost.exe,0xac81918594e0,0x694,Event,0x1f0003,BFE_Notify_Event_{9d44b6ac-40b2-45e7-822e-1133dcde77b6}
0,1576,svchost.exe,0xd40ca91ec770,0x698,Token,0x8,
0,1576,svchost.exe,0xac8191857960,0x69c,Event,0x1f0003,BFE_Notify_Event_{2cfdaeea-6485-479f-bac2-33ecbd2c0203}
0,1576,svchost.exe,0xac819142dee0,0x6a0,Event,0x1f0003,
0,1576,svchost.exe,0xac819153c0c0,0x6a4,Thread,0x1fffff,Tid 2812 Pid 1576
0,1576,svchost.exe,0xac819153c0c0,0x6b0,Thread,0x1fffff,Tid 2812 Pid 1576
0,1576,svchost.exe,0xac8192b7bbc0,0x748,ALPC Port,0x1f0001,
0,1576,svchost.exe,0xac81915c8040,0x770,Thread,0x1fffff,Tid 3756 Pid 1576
0,1576,svchost.exe,0xac81926cab60,0x794,Event,0x1f0003,
0,1576,svchost.exe,0xac81914c60c0,0x7bc,Thread,0x1fffff,Tid 2636 Pid 1576
0,1576,svchost.exe,0xac81960136e0,0x7c0,Event,0x1f0003,
0,1576,svchost.exe,0xd40cacf63670,0x7cc,Key,0x10,MACHINE\SYSTEM\CONTROLSET001\SERVICES\SHAREDACCESS\PARAMETERS\FIREWALLPOLICY\RESTRICTEDSERVICES\CONFIGURABLE
0,1576,svchost.exe,0xac8192889740,0x7fc,Thread,0x1fffff,Tid 6768 Pid 1576
0,1612,svchost.exe,0xac819115c360,0x4,Event,0x1f0003,
0,1612,svchost.exe,0xd40ca8611a70,0x8,Key,0x9,MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
0,1612,svchost.exe,0xac8191213730,0xc,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819115c760,0x10,Event,0x1f0003,
0,1612,svchost.exe,0xac81911986b0,0x14,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac8191214280,0x18,IoCompletion,0x1f0003,
0,1612,svchost.exe,0xac81911cde30,0x1c,TpWorkerFactory,0xf00ff,
0,1612,svchost.exe,0xac8191153e80,0x20,IRTimer,0x100002,
0,1612,svchost.exe,0xac8191197740,0x24,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac8191154810,0x28,IRTimer,0x100002,
0,1612,svchost.exe,0xac8191198b90,0x2c,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac8191213110,0x34,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191213f10,0x38,EtwRegistration,0x804,
0,1612,svchost.exe,0xd40ca4dfe2a0,0x3c,Directory,0x3,KnownDlls
0,1612,svchost.exe,0xac819115c3e0,0x40,Event,0x1f0003,
0,1612,svchost.exe,0xac819115c7e0,0x44,Event,0x1f0003,
0,1612,svchost.exe,0xac819110ada0,0x48,File,0x100020,\Device\HarddiskVolume1\Windows\System32
0,1612,svchost.exe,0xac81912140d0,0x4c,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191213650,0x50,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81911c4b60,0x54,ALPC Port,0x1f0001,
0,1612,svchost.exe,0xac81912139d0,0x58,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81912148c0,0x5c,IoCompletion,0x1f0003,
0,1612,svchost.exe,0xac81911cee30,0x60,TpWorkerFactory,0xf00ff,
0,1612,svchost.exe,0xac81911544e0,0x64,IRTimer,0x100002,
0,1612,svchost.exe,0xac81911989f0,0x68,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac81911534f0,0x6c,IRTimer,0x100002,
0,1612,svchost.exe,0xac8191198c60,0x70,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac81912141b0,0x74,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191214b50,0x78,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81912163d0,0x80,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191215e90,0x84,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191108690,0x88,File,0x100001,\Device\CNG
0,1612,svchost.exe,0xac8191197b50,0x8c,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac819115d4e0,0x90,Event,0x1f0003,
0,1612,svchost.exe,0xd40ca8350e70,0x94,Key,0x20019,MACHINE\SOFTWARE\MICROSOFT\OLE
0,1612,svchost.exe,0xd40ca8614170,0x98,Key,0x20019,MACHINE
0,1612,svchost.exe,0xac819115dd60,0x9c,Event,0x1f0003,
0,1612,svchost.exe,0xac8191215410,0xa0,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191215330,0xa4,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191215790,0xa8,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819115dfe0,0xac,Event,0x1f0003,
0,1612,svchost.exe,0xac819115d960,0xb0,Event,0x1f0003,
0,1612,svchost.exe,0xac819115de60,0xb4,Event,0x1f0003,
0,1612,svchost.exe,0xac819115d160,0xb8,Event,0x1f0003,
0,1612,svchost.exe,0xac819115d860,0xbc,Event,0x1f0003,
0,1612,svchost.exe,0xac819115da60,0xc0,Event,0x1f0003,
0,1612,svchost.exe,0xac8191215cd0,0xc4,EtwRegistration,0x804,
0,1612,svchost.exe,0xd40ca81ee1a0,0xc8,Directory,0xf,BaseNamedObjects
0,1612,svchost.exe,0xac8191216130,0xcc,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81912162f0,0xd0,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191216750,0xd4,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191215a30,0xd8,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191216670,0xdc,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191216210,0xe0,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819115dc60,0xe4,Event,0x1f0003,
0,1612,svchost.exe,0xac819115d5e0,0xe8,Event,0x1f0003,
0,1612,svchost.exe,0xac819115dae0,0xec,Event,0x1f0003,
0,1612,svchost.exe,0xac819115ce60,0xf0,Event,0x1f0003,
0,1612,svchost.exe,0xac819115e0e0,0xf4,Event,0x1f0003,
0,1612,svchost.exe,0xac8191216590,0xf8,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191159ee0,0xfc,Event,0x1f0003,
0,1612,svchost.exe,0xac8191215bf0,0x100,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191215950,0x104,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81911cfdc0,0x108,ALPC Port,0x1f0001,
0,1612,svchost.exe,0xac8191215090,0x10c,EtwRegistration,0x804,
0,1612,svchost.exe,0xd40ca87bc830,0x110,Token,0x48,
0,1612,svchost.exe,0xac819121e2b0,0x114,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191215b10,0x118,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191215db0,0x11c,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191216830,0x120,EtwRegistration,0x804,
0,1612,svchost.exe,0xac818db93610,0x12c,WindowStation,0xf006e,Service-0x0-3e4$
0,1612,svchost.exe,0xac818dff4810,0x130,Desktop,0xf00cf,Default
0,1612,svchost.exe,0xac818db93610,0x134,WindowStation,0xf006e,Service-0x0-3e4$
0,1612,svchost.exe,0xac819110b570,0x138,File,0x120089,\Device\HarddiskVolume1\Windows\System32\en-US\svchost.exe.mui
0,1612,svchost.exe,0xac8191214df0,0x13c,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81912020c0,0x140,Thread,0x1fffff,Tid 1616 Pid 1612
0,1612,svchost.exe,0xac819115f0e0,0x144,Event,0x1f0003,
0,1612,svchost.exe,0xac81911c7070,0x148,ALPC Port,0x1f0001,
0,1612,svchost.exe,0xac819115e060,0x150,Event,0x1f0003,
0,1612,svchost.exe,0xd40ca8614370,0x154,Key,0x20019,MACHINE\SOFTWARE\CLASSES
0,1612,svchost.exe,0xac819121df30,0x158,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81912805e0,0x15c,Event,0x1f0003,
0,1612,svchost.exe,0xd40ca881c470,0x160,Key,0x1,MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
0,1612,svchost.exe,0xac819121e7f0,0x164,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819121dbb0,0x168,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819121ed30,0x16c,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191163de0,0x170,Event,0x1f0003,
0,1612,svchost.exe,0xac8191163be0,0x174,Event,0x1f0003,
0,1612,svchost.exe,0xac8191163860,0x178,Event,0x1f0003,
0,1612,svchost.exe,0xac8191163360,0x17c,Event,0x1f0003,
0,1612,svchost.exe,0xac81911637e0,0x180,Event,0x1f0003,
0,1612,svchost.exe,0xac81911638e0,0x184,Event,0x1f0003,
0,1612,svchost.exe,0xac8191163b60,0x188,Event,0x1f0003,
0,1612,svchost.exe,0xac81910f3fa0,0x18c,Event,0x1f0003,NlaPrivatePort3
0,1612,svchost.exe,0xac8191164660,0x190,Event,0x1f0003,
0,1612,svchost.exe,0xac8191164f60,0x194,Event,0x1f0003,
0,1612,svchost.exe,0xac8191220e70,0x198,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819121f890,0x19c,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819121f7b0,0x1a0,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81912204d0,0x1a4,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819121ff90,0x1a8,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819121f6d0,0x1ac,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819121fa50,0x1b0,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81912203f0,0x1b4,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81912213b0,0x1b8,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191221730,0x1bc,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191222370,0x1c0,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81911dd420,0x1c4,Mutant,0x1f0001,
0,1612,svchost.exe,0xac8191164b60,0x1c8,Event,0x1f0003,
0,1612,svchost.exe,0xac81911dd880,0x1cc,Mutant,0x1f0001,
0,1612,svchost.exe,0xac8191164fe0,0x1d0,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165060,0x1d4,Event,0x1f0003,
0,1612,svchost.exe,0xac8191222610,0x1d8,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191222b50,0x1dc,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191272850,0x1e0,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191272930,0x1e4,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81911660e0,0x1e8,Event,0x1f0003,
0,1612,svchost.exe,0xac819119b5d0,0x1ec,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xd40ca881be70,0x1f0,Key,0x20019,MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
0,1612,svchost.exe,0xac8191165d60,0x1f4,Semaphore,0x100003,
0,1612,svchost.exe,0xac8191165960,0x1f8,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165c60,0x1fc,Event,0x1f0003,
0,1612,svchost.exe,0xd40ca881cf70,0x200,Key,0x20019,MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
0,1612,svchost.exe,0xac81911e5040,0x204,Thread,0x1fffff,Tid 1788 Pid 1612
0,1612,svchost.exe,0xd40ca881b870,0x208,Key,0xc,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NLASVC\PARAMETERS
0,1612,svchost.exe,0xac81912212d0,0x20c,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191165a60,0x210,Semaphore,0x100003,
0,1612,svchost.exe,0xac81911651e0,0x214,Semaphore,0x100003,
0,1612,svchost.exe,0xac81910b5a60,0x218,Semaphore,0x100003,
0,1612,svchost.exe,0xac8191247d60,0x21c,ALPC Port,0x1f0001,
0,1612,svchost.exe,0xac81911652e0,0x220,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165de0,0x224,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165e60,0x228,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165ee0,0x22c,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166e60,0x230,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165660,0x234,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165be0,0x238,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165f60,0x23c,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165360,0x240,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165560,0x244,Event,0x1f0003,
0,1612,svchost.exe,0xac81911656e0,0x248,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165fe0,0x24c,Event,0x1f0003,
0,1612,svchost.exe,0xac81911657e0,0x250,Event,0x1f0003,
0,1612,svchost.exe,0xac81911653e0,0x254,Event,0x1f0003,
0,1612,svchost.exe,0xac81911658e0,0x258,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166060,0x25c,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165860,0x260,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165460,0x264,Event,0x1f0003,
0,1612,svchost.exe,0xac81911655e0,0x268,Event,0x1f0003,
0,1612,svchost.exe,0xd40ca872c430,0x26c,Section,0xf0007,DSEC64C
0,1612,svchost.exe,0xac81911654e0,0x270,Event,0x1f0003,
0,1612,svchost.exe,0xac81911659e0,0x274,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165ae0,0x278,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165b60,0x27c,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166760,0x280,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166260,0x284,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166be0,0x288,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166f60,0x28c,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166ee0,0x290,Event,0x1f0003,
0,1612,svchost.exe,0xac819113a9a0,0x294,ALPC Port,0x1f0001,nlaplg
0,1612,svchost.exe,0xac81911661e0,0x298,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166c60,0x29c,Event,0x1f0003,
0,1612,svchost.exe,0xac81911664e0,0x2a0,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166b60,0x2a4,Event,0x1f0003,
0,1612,svchost.exe,0xac8191165260,0x2a8,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166de0,0x2ac,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166360,0x2b0,Event,0x1f0003,
0,1612,svchost.exe,0xac81910b5ae0,0x2b4,Event,0x1f0003,
0,1612,svchost.exe,0xac81910b89e0,0x2b8,Event,0x1f0003,
0,1612,svchost.exe,0xac81910b9560,0x2bc,Event,0x1f0003,
0,1612,svchost.exe,0xac819119b910,0x2c0,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac81911665e0,0x2c4,Event,0x1f0003,
0,1612,svchost.exe,0xac819127d860,0x2c8,Event,0x1f0003,
0,1612,svchost.exe,0xac819119bd20,0x2cc,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac81911663e0,0x2d0,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166a60,0x2d4,Event,0x1f0003,
0,1612,svchost.exe,0xac819119b770,0x2d8,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac8191166ae0,0x2dc,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166460,0x2e0,Event,0x1f0003,
0,1612,svchost.exe,0xac8191166660,0x2e4,Event,0x1f0003,
0,1612,svchost.exe,0xac819119bdf0,0x2e8,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac819126c110,0x2ec,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819127d260,0x2f0,Event,0x1f0003,
0,1612,svchost.exe,0xac819127d5e0,0x2f4,Event,0x1f0003,
0,1612,svchost.exe,0xac819127da60,0x2f8,Event,0x1f0003,
0,1612,svchost.exe,0xac819119b9e0,0x2fc,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac819127d660,0x300,Event,0x1f0003,
0,1612,svchost.exe,0xac819127d8e0,0x304,Event,0x1f0003,
0,1612,svchost.exe,0xac819127dde0,0x308,Event,0x1f0003,
0,1612,svchost.exe,0xac819127db60,0x30c,Event,0x1f0003,
0,1612,svchost.exe,0xac819127d9e0,0x310,Event,0x1f0003,
0,1612,svchost.exe,0xac819127dbe0,0x314,Event,0x1f0003,
0,1612,svchost.exe,0xac8191261080,0x318,Thread,0x1fffff,Tid 1792 Pid 1612
0,1612,svchost.exe,0xac819110fd50,0x31c,File,0x100080,\Device\Nsi
0,1612,svchost.exe,0xac8191110520,0x320,File,0x12019f,\Device\WMIDataDevice
0,1612,svchost.exe,0xac819127dee0,0x324,Event,0x1f0003,
0,1612,svchost.exe,0xac81911e5040,0x328,Thread,0x1fffff,Tid 1788 Pid 1612
0,1612,svchost.exe,0xac8191232b80,0x32c,ALPC Port,0x1f0001,
0,1612,svchost.exe,0xac819127e260,0x330,Event,0x1f0003,
0,1612,svchost.exe,0xac819127e4e0,0x334,Event,0x1f0003,
0,1612,svchost.exe,0xac819127e6e0,0x338,Event,0x1f0003,
0,1612,svchost.exe,0xac819119b500,0x33c,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac819127e760,0x340,Event,0x1f0003,
0,1612,svchost.exe,0xac819119bec0,0x344,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac819127eb60,0x348,Event,0x1f0003,
0,1612,svchost.exe,0xac819127eee0,0x34c,Event,0x1f0003,
0,1612,svchost.exe,0xac819127ec60,0x350,Event,0x1f0003,
0,1612,svchost.exe,0xac819119ace0,0x354,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac819127e5e0,0x358,Event,0x1f0003,
0,1612,svchost.exe,0xac819127e560,0x35c,Event,0x1f0003,
0,1612,svchost.exe,0xac819127f0e0,0x360,Event,0x1f0003,
0,1612,svchost.exe,0xac819119b290,0x364,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac819127ede0,0x368,Event,0x1f0003,
0,1612,svchost.exe,0xac819127e660,0x36c,Event,0x1f0003,
0,1612,svchost.exe,0xac819127e7e0,0x370,Event,0x1f0003,
0,1612,svchost.exe,0xac819119b360,0x374,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac819127e9e0,0x378,Event,0x1f0003,
0,1612,svchost.exe,0xac8191154700,0x37c,WmiGuid,0x4,
0,1612,svchost.exe,0xac8191110390,0x380,File,0x12019f,\Device\WMIDataDevice
0,1612,svchost.exe,0xac81910f36e0,0x384,Event,0x1f0003,NlaPrivatePort
0,1612,svchost.exe,0xac81911554d0,0x388,WmiGuid,0x4,
0,1612,svchost.exe,0xac819129e270,0x38c,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac819129e9c0,0x390,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac8191271f90,0x394,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819126f210,0x398,EtwRegistration,0x804,
0,1612,svchost.exe,0xac819127fce0,0x3a4,Event,0x1f0003,
0,1612,svchost.exe,0xac8191261080,0x3a8,Thread,0x1fffff,Tid 1792 Pid 1612
0,1612,svchost.exe,0xac81912800e0,0x3b4,Event,0x1f0003,
0,1612,svchost.exe,0xac819127f1e0,0x3b8,Event,0x1f0003,
0,1612,svchost.exe,0xac819127f860,0x3bc,Event,0x1f0003,
0,1612,svchost.exe,0xac819129f520,0x3c0,WaitCompletionPacket,0x1,
0,1612,svchost.exe,0xac8191271270,0x3c4,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191270630,0x3c8,EtwRegistration,0x804,
0,1612,svchost.exe,0xac81912701d0,0x3cc,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191280c60,0x3d0,Event,0x1f0003,
0,1612,svchost.exe,0xac819127b290,0x3d4,EtwRegistration,0x804,
0,1612,svchost.exe,0xd40ca8613570,0x3d8,Key,0x20019,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\INTERFACES
0,1612,svchost.exe,0xd40ca881ba70,0x3dc,Key,0x20019,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP6\PARAMETERS\INTERFACES
0,1612,svchost.exe,0xac8191280560,0x3e0,Semaphore,0x100003,
0,1612,svchost.exe,0xac81912802e0,0x3e4,Semaphore,0x100003,
0,1612,svchost.exe,0xac8191281160,0x3e8,Event,0x1f0003,
0,1612,svchost.exe,0xac8191266330,0x3ec,ALPC Port,0x1f0001,nlaapi
0,1612,svchost.exe,0xac81912807e0,0x3f0,Semaphore,0x100003,
0,1612,svchost.exe,0xac819110edb0,0x3f4,File,0x100003,\Device\KsecDD
0,1612,svchost.exe,0xac8191280960,0x3f8,Semaphore,0x100003,
0,1612,svchost.exe,0xac8191291060,0x3fc,Event,0x1f0003,
0,1612,svchost.exe,0xac8191272a10,0x404,EtwRegistration,0x804,
0,1612,svchost.exe,0xac8191281c60,0x408,Event,0x1f0003,
